"자치단체코드(신고지역)","인허가번호","서비스ID","데이터갱신구분","데이터갱신일자","서비스ID명","사업장명","지번우편번호","지번주소","도로명우편번호","도로명주소","인허가일자","병상수","보조종업원수","사무실면적","세탁실면적","시설관리자수","약국영업면적","영양사수","폐업일자","휴업시작일자","휴업종료일자","재개업일자","영업상태","상세영업상태","좌표정보(X)","좌표정보(Y)","최종수정일자","업태구분명","전화번호","간호사수","간호조무사수","건물층수","구급차일반","구급차특수","구조사수","급식시설면적","기타인원수","기타종업원수","모유수유실면적","목욕실면적","미화원수","영유아실면적","영유아정원수","완화의료담당부서명","완화의료지정형태","욕실면적","의료기관종별명","의료유사업종별명","의료인수","임산부실면적","임산부정원수","입원실수","자격증소유자수","조리원화장실면적","종업원수","지상층수","지정일자","지정취소일자","지하층수","진료과목내용","진료과목내용명","총면적","총인원","최초지정일자","취사부수","판매점영업면적","허가병상수"
"3300000","PHMA120143300024041100005","01_01_02_P","I","2018-08-31 23:59:59.0","-","더나은마취통증의학과의원","-","부산광역시 동래구 사직동 93번지 6호 사직동 자이언츠 파크","47866","부산광역시 동래구 사직북로 4, 사직동 자이언츠 파크 6층 602호 (사직동)","20140404","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387727.526889","190816.762904","20180809221330","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","298.12","-","-","-","0","-"
"3300000","PHMA120143300024041100006","01_01_02_P","I","2018-08-31 23:59:59.0","-","유디동래치과의원","607800","부산광역시 동래구 낙민동 289번지 2호 이수빌딩 4층","47878","부산광역시 동래구 충렬대로 256, 이수빌딩4층 (낙민동)","20140409","0","-","-","-","-","-","-","-","-","-","-","13","영업중","390080.88284500000","191374.05584400000","20180802231334","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","248.36","-","-","-","0","-"
"3300000","PHMA119953300024041100006","01_01_02_P","I","2018-08-31 23:59:59.0","-","장민혁이비인후과의원","-","사직2동 46-19","47864","부산광역시 동래구 사직북로 21 (사직동)","19950504","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387636.88804900000","190973.94777100000","20170905183849","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","70.26","-","-","-","0","-"
"3300000","PHMA120143300024041100017","01_01_02_P","I","2018-08-31 23:59:59.0","-","조준만이비인후과의원","607847","부산광역시 동래구 명륜동 696번지 17호 2층","47742","부산광역시 동래구 명륜로 191, 2층 (명륜동)","20140827","0","-","-","-","-","-","-","-","-","-","-","13","영업중","389632.61072600000","192488.28927100000","20170905183852","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","100.7","-","-","-","0","-"
"3300000","PHMA120143300024041100018","01_01_02_P","I","2018-08-31 23:59:59.0","-","미남맑은내과의원","607841","부산광역시 동래구 온천동 1248번지 4호 월드메디컬타워 3층","47851","부산광역시 동래구 아시아드대로 239-1, 3층 (온천동, 월드메디컬타워)","20140901","0","-","-","-","-","-","-","-","-","-","-","13","영업중","388274.31504500000","191847.27560100000","20180823161332","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","3","-","-","0","-","-","-","-","-","-","-","-","-","483","-","-","-","0","-"
"3300000","PHMA120143300024041100019","01_01_02_P","I","2018-08-31 23:59:59.0","-","든든한의원","-","부산광역시 동래구 사직동 93번지 1호 2층","47866","부산광역시 동래구 사직북로 10-1, 2층 (사직동)","20140905","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387697.65308100000","190874.35232000000","20180416132523","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","292.06","-","-","-","0","-"
"3300000","PHMA120153300024041100001","01_01_02_P","I","2018-08-31 23:59:59.0","-","내담한의원","607815","부산광역시 동래구 사직동 46번지 4호 2층","47864","부산광역시 동래구 사직북로 27, 2층 (사직동)","20150115","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387619.82919000000","191036.51039500000","20171228095243","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","108.39","-","-","-","0","-"
"3300000","PHMA120143300024041100020","01_01_02_P","I","2018-08-31 23:59:59.0","-","청랑한의원","607829","부산광역시 동래구 안락동 733번지 5호 2층","47894","부산광역시 동래구 안연로 88, 2층 (안락동)","20141006","0","-","-","-","-","-","-","-","-","-","-","13","영업중","391087.165576","190774.866494","20170905183852","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","138.98","-","-","-","0","-"
"3300000","PHMA120143300024041100021","01_01_02_P","I","2018-08-31 23:59:59.0","-","다나은의원","607829","부산광역시 동래구 안락동 733번지 5호 3층","47894","부산광역시 동래구 안연로 88, 3층 (안락동)","20141006","0","-","-","-","-","-","-","-","-","-","-","13","영업중","391087.165576","190774.866494","20171123221334","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","239.92","-","-","-","0","-"
"3300000","PHMA120063300024041100001","01_01_02_P","I","2018-08-31 23:59:59.0","-","오륙한의원","-","-","607102","부산광역시 동래구 연안로 59 (안락동)","20060123","0","-","-","-","-","-","-","-","-","-","-","13","영업중","-","-","20170905183851","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","111.57","-","-","-","0","-"
"3300000","PHMA120143300024041100022","01_01_02_P","I","2018-08-31 23:59:59.0","-","최춘한내과의원","607815","부산광역시 동래구 사직동 58번지 11호 2,3층","47840","부산광역시 동래구 아시아드대로 184, 2,3층 (사직동)","20141007","0","-","-","-","-","-","-","-","-","-","-","13","영업중","388070.85101800000","191320.64264400000","20170905183852","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","207.96","-","-","-","0","-"
"3300000","PHMA120143300024041100023","01_01_02_P","I","2018-08-31 23:59:59.0","-","가나다치과의원","-","부산광역시 동래구 명륜동 433번지 15호 마노","47738","부산광역시 동래구 충렬대로 219, 마노 4,5층 (명륜동)","20141030","0","-","-","-","-","-","-","-","-","-","-","13","영업중","389724.80579100000","191528.51073500000","20180620135937","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","3","-","-","0","-","-","-","-","-","-","-","-","-","744.88","-","-","-","0","-"
"3300000","PHMA120143300024041100024","01_01_02_P","I","2018-08-31 23:59:59.0","-","기철의원","607824","부산광역시 동래구 수안동 407번지 1호 2층","47810","부산광역시 동래구 충렬대로249번길 56, 2층 (수안동)","20141107","0","-","-","-","-","-","-","-","-","-","-","13","영업중","390059.19425100000","191709.40569600000","20180309011335","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","162.2","-","-","-","0","-"
"3300000","PHMA120013300024041100011","01_01_02_P","I","2018-08-31 23:59:59.0","-","화이트치과의원","607102","부산광역시 동래구 안락2동 472-7","47798","부산광역시 동래구 충렬대로 467 (안락동)","20010412","0","-","-","-","-","-","-","-","-","-","-","13","영업중","392108.52318500000","190811.23742000000","20170905183850","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","0","-","-","-","0","-"
"3300000","PHMA120013300024041100012","01_01_02_P","I","2018-08-31 23:59:59.0","-","연수소아과의원","-","온천2동 707","47732","부산광역시 동래구 충렬대로107번길 54 (온천동)","20010424","0","-","-","-","-","-","-","-","-","-","-","13","영업중","389147.15837800000","192347.39788300000","20170905183850","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","86.15","-","-","-","0","-"
"3300000","PHMA119933300024041100005","01_01_02_P","I","2018-08-31 23:59:59.0","-","지동하이비인후과의원","607824","부산광역시 동래구 수안동 296번지 3호 수안메디칼센터 401호","47813","부산광역시 동래구 충렬대로 239, 401호 (수안동, 수안메디칼센터)","19930616","0","-","-","-","-","-","-","-","-","-","-","13","영업중","389939.64765600000","191459.09058300000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","185.73","-","-","-","0","-"
"3300000","PHMA119933300024041100006","01_01_02_P","I","2018-08-31 23:59:59.0","-","연세치과의원","607825","부산광역시 동래구 안락동 595번지 11호 2층","47891","부산광역시 동래구 충렬대로428번길 1, 2층 (안락동)","19930818","0","-","-","-","-","-","-","-","-","-","-","13","영업중","391744.97526500000","190894.83399800000","20170905183848","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","0","-","-","-","0","-"
"3300000","PHMA119933300024041100007","01_01_02_P","I","2018-08-31 23:59:59.0","-","이언탁내과의원","607843","부산광역시 동래구 온천동 1459번지 16호 2, 3층","47825","부산광역시 동래구 여고북로 169, 2, 3층 (온천동)","19930906","0","-","-","-","-","-","-","-","-","-","-","13","영업중","388886.95239200000","191504.61175500000","20171207224334","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","337.95","-","-","-","0","-"
"3300000","PHMA120133300024041100016","01_01_02_P","I","2018-08-31 23:59:59.0","-","대용한의원","607817","부산광역시 동래구 사직동 47번지 26호 2층","47859","부산광역시 동래구 석사로 5 (사직동, 2층)","20130802","0","-","-","-","-","-","-","20170717","-","-","-","03","폐업","387676.47819100000","191013.27472100000","20170717170636","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","198.43","-","-","-","0","-"
"3300000","PHMA120133300024041100017","01_01_02_P","I","2018-08-31 23:59:59.0","-","삼성서울내과의원","607815","부산광역시 동래구 사직동 43번지 1호","47864","부산광역시 동래구 사직로70번길 76 (사직동)","20130816","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387372.05528400000","191069.37857600000","20170905183852","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","103.62","-","-","-","0","-"
"3300000","PHMA120133300024041100018","01_01_02_P","I","2018-08-31 23:59:59.0","-","동래주니어치과의원","607829","부산광역시 동래구 안락동 436번지 4호","47889","부산광역시 동래구 충렬대로 384 (안락동)","20130916","0","-","-","-","-","-","-","-","-","-","-","13","영업중","391277.68231400000","190976.48498100000","20180329224336","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","175.08","-","-","-","0","-"
"3300000","PHMA120173300024041100013","01_01_02_P","I","2018-08-31 23:59:59.0","-","하이미의원","-","부산광역시 동래구 온천동 1249번지 17호","47851","부산광역시 동래구 아시아드대로 223, B동 2층 (온천동)","20170615","0","-","-","-","-","-","-","-","-","-","-","13","영업중","388215.57157300000","191691.90242000000","20170905183852","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","166.05","-","-","-","0","-"
"3300000","PHMA120173300024041100014","01_01_02_P","I","2018-08-31 23:59:59.0","-","온누리마취통증의학과의원","-","부산광역시 동래구 온천동 473번지 21호","47715","부산광역시 동래구 동래로 25, 7층 (온천동)","20170626","0","-","-","-","-","-","-","-","-","-","-","13","영업중","389248.060005","192669.419179","20180621224331","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","524.84","-","-","-","0","-"
"3300000","PHMA120173300024041100015","01_01_02_P","I","2018-08-31 23:59:59.0","-","이보람치과교정과치과의원","-","부산광역시 동래구 사직동 1017번지","47863","부산광역시 동래구 사직로 80, 223동 301,302호 (사직동, 사직쌍용예가)","20170622","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387389.19136300000","191008.26874100000","20170705134651","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","108.82","-","-","-","0","-"
"3300000","PHMA120173300024041100016","01_01_02_P","I","2018-08-31 23:59:59.0","-","장천한의원","-","부산광역시 동래구 복천동 277번지","47810","부산광역시 동래구 동래로136번길 5, 1,2층 (복천동, 장천한의원)","20170703","0","-","-","-","-","-","-","20180406","-","-","-","03","폐업","389951.59768300000","191851.67469100000","20180409112022","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","178.76","-","-","-","0","-"
"3300000","PHMA120173300024041100017","01_01_02_P","I","2018-08-31 23:59:59.0","-","수안좋은의원","-","부산광역시 동래구 수안동 540번지 2호","47814","부산광역시 동래구 충렬대로237번길 23, 3층 (수안동)","20170725","0","-","-","-","-","-","-","-","-","-","-","13","영업중","389895.56098700000","191566.75759000000","20180823221332","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","377.37","-","-","-","0","-"
"3300000","PHMA120173300024041100018","01_01_02_P","I","2018-08-31 23:59:59.0","-","예쁜미소바른이치과의원","-","부산광역시 동래구 온천동 473번지 21호","47715","부산광역시 동래구 동래로 25, 4층 (온천동)","20170801","0","-","-","-","-","-","-","-","-","-","-","13","영업중","389248.060005","192669.419179","20170905183852","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","524.84","-","-","-","0","-"
