"자치단체코드(신고지역)","인허가번호","서비스id","데이터갱신구분","데이터갱신일자","서비스id명","사업장명","지번우편번호","지번주소","도로명우편번호","도로명주소","인허가일자","폐업일자","휴업시작일자","휴업종료일자","재개업일자","영업상태","상세영업상태","좌표정보(x)","좌표정보(y)","최종수정일자","업태구분명","전화번호","가열기수","기공용레스수","기공용모터수","기공용컴프레서수","다른 겸업 여부","동공거리측정기수","렌즈절단기수","샌드기수","서베이어수","수리대상 의료기기의 유형","시력표수","아세틸렌수","안경세척기수","영업규모","원심주조기수","전기로수","정점굴절계기수","조제용연마기수","진공매몰기수","진동기수","초음파청소기수","총규모","총면적","측정의자수","치과용프레스수","트리머수","포셀린로수","표본렌즈수","핀덱스수"
"3330000","PHMG120213330024047000038","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 부산해운대점","-","부산광역시 해운대구 중동 1392-24","48095","부산광역시 해운대구 구남로 47, 1층 (중동)","20210507","-","-","-","-","영업/정상","영업중","396924.176346793","186698.043828721","20210512084005","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000037","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","이마트24 R그랜드조선 부산점","-","부산광역시 해운대구 중동 1405-16 그랜드 조선 부산","48099","부산광역시 해운대구 해운대해변로 292, 그랜드 조선 부산 4층 1호 (중동)","20210507","-","-","-","-","영업/정상","영업중","397022.971550345","186692.06462196","20210512083914","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000036","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","이마트24해운대해리단길점","-","부산광역시 해운대구 우동 449-3","48087","부산광역시 해운대구 우동1로20번가길 31, 1층 (우동)","20210507","-","-","-","-","영업/정상","영업중","396578.07987615","187359.84636895","20210512083841","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000035","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 부산좌동중앙점","-","부산광역시 해운대구 좌동 1465-1","48106","부산광역시 해운대구 세실로69번길 11, 1층 (좌동)","20210507","-","-","-","-","영업/정상","영업중","398186.779312425","187949.897542986","20210512084813","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3310000","PHMG120213310024047000021","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 부산문현중앙점","-","부산광역시 남구 문현동 125-30","48416","부산광역시 남구 문현로23번길 49 (문현동)","20210507","-","-","-","-","영업/정상","영업중","388802.56831151","184699.629434954","20210512111415","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3310000","PHMG120213310024047000020","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","이마트24 대연못골점","-","부산광역시 남구 대연동 1745-8","48445","부산광역시 남구 수영로219번길 8 (대연동)","20210507","-","-","-","-","영업/정상","영업중","390473.752707362","183817.156558657","20210512102846","-","051-626-2217","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3310000","PHMG120213310024047000019","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 부산파크푸르지오점","-","부산광역시 남구 대연동 968-26","48532","부산광역시 남구 석포로86번길 86 (대연동)","20210507","-","-","-","-","영업/정상","영업중","390484.277226637","182814.280867077","20210512094306","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3310000","PHMG120213310024047000018","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","누가베스트의료기","-","부산광역시 남구 대연동 1281-18","48438","부산광역시 남구 못골로 49, 4층 (대연동)","20181129","-","-","-","-","영업/정상","영업중","390213.538680187","183866.318757129","20210512112306","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3370000","PHMG120213370022047000021","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","씨유 연산온천천점","-","부산광역시 연제구 연산동 300-11","47559","부산광역시 연제구 온천천남로 12, 1층 (연산동)","20210510","-","-","-","-","영업/정상","영업중","390463.925187813","190187.179029068","20210512163333","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000057","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","이마트24센텀프리미어호텔점","-","부산광역시 해운대구 우동 1521 센텀프리미어호텔","48060","부산광역시 해운대구 센텀1로 17, 센텀프리미어호텔 103호 (우동)","20210510","-","-","-","-","영업/정상","영업중","394135.943033242","187386.456233331","20210512083943","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000058","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","이마트24해운대동백제니스점","-","부산광역시 해운대구 우동 1544 해운대 동백 두산위브더제니스","48093","부산광역시 해운대구 해운대로 540, 104동 101호 (우동, 해운대 동백 두산위브더제니스)","20210510","-","-","-","-","영업/정상","영업중","395920.652979424","186645.69044038","20210512181647","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000059","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 해운대한일점","-","부산광역시 해운대구 좌동 1274 한일아파트","48082","부산광역시 해운대구 대천로 56, 109호 (좌동, 한일아파트)","20210510","-","-","-","-","영업/정상","영업중","397696.324031643","188016.599652346","20210512181613","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000056","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 해운대장산점","-","부산광역시 해운대구 좌동 1461-8 블루스퀘어","48106","부산광역시 해운대구 세실로69번길 19, 블루스퀘어 1층 103호 (좌동)","20210507","-","-","-","-","영업/정상","영업중","398147.558638955","188043.169360412","20210512084941","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000055","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 반여선수촌점","-","부산광역시 해운대구 반여동 1638 아시아선수촌아파트","48037","부산광역시 해운대구 선수촌로 122, 분산상가1층 103호 (반여동, 아시아선수촌아파트)","20210507","-","-","-","-","영업/정상","영업중","393143.35262625","191263.088957516","20210512084638","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000054","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 영산대정문점","-","부산광역시 해운대구 반송동 250-2486 영산서점","48020","부산광역시 해운대구 반송순환로 141, 영산서점 1층 (반송동)","20210507","-","-","-","-","영업/정상","영업중","395938.338027","193692.71418087","20210512084844","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000053","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 부산반송그린점","-","부산광역시 해운대구 반송동 872 삼한그린타운2차","48012","부산광역시 해운대구 신반송로 102, 213층 지하 101,102,103호 (반송동, 삼한그린타운2차)","20210507","-","-","-","-","영업/정상","영업중","396841.065777781","194463.478475622","20210512084910","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000052","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 센텀대림점","-","부산광역시 해운대구 재송동 939-23","48047","부산광역시 해운대구 해운대로76번길 58 (재송동)","20210507","-","-","-","-","영업/정상","영업중","392786.711973392","189918.22631349","20210512084749","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000051","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 부산해운대엘지점","-","부산광역시 해운대구 좌동 1398 엘지아파트","48075","부산광역시 해운대구 대천로103번길 61, 제1분산상가동 102,103호 (좌동, 엘지아파트)","20210507","-","-","-","-","영업/정상","영업중","397926.518365471","188980.774505655","20210512084728","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000050","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 반여선수촌2호점","-","부산광역시 해운대구 반여동 1638 아시아선수촌아파트","48037","부산광역시 해운대구 선수촌로 122, 분산1상가 101호 (반여동, 아시아선수촌아파트)","20210507","-","-","-","-","영업/정상","영업중","393143.35262625","191263.088957516","20210512084609","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000049","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 해운대비치점","-","부산광역시 해운대구 중동 1391-41","48094","부산광역시 해운대구 구남로 42-1 (중동)","20210507","-","-","-","-","영업/정상","영업중","396861.777050931","186710.532175904","20210512084526","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000048","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 부산아르피나호스텔점","-","부산광역시 해운대구 우동 1417 부산유스호스텔아르피나","48089","부산광역시 해운대구 해운대해변로 35, 부산유스호스텔아르피나 지하1층 (우동)","20210507","-","-","-","-","영업/정상","영업중","394725.789471238","187180.759947299","20210512084456","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000047","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 해운대월드마크점","-","부산광역시 해운대구 우동 1435-2 대우월드마크해운대","48118","부산광역시 해운대구 마린시티1로 137, 대우월드마크해운대 106호 (우동)","20210507","-","-","-","-","영업/정상","영업중","395553.873163203","186199.790541274","20210512084429","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000046","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 우동2호점","-","부산광역시 해운대구 우동 1007-16 대우동삼아파트","48089","부산광역시 해운대구 해운대로452번길 18, 상가동 103호 (우동, 대우동삼아파트)","20210507","-","-","-","-","영업/정상","영업중","394955.701608931","187033.423154277","20210512084405","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000045","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 부산아이파크마린점","-","부산광역시 해운대구 우동 1408 해운대아이파크","48120","부산광역시 해운대구 마린시티2로 38, C1동 118호 (우동, 해운대아이파크)","20210507","-","-","-","-","영업/정상","영업중","395164.437852508","186231.014715022","20210512084340","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000044","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 부산두산동국점","-","부산광역시 해운대구 좌동 1394 두산1차아파트","48075","부산광역시 해운대구 양운로 182, 주상가동 104,105호 (좌동, 두산1차아파트)","20210507","-","-","-","-","영업/정상","영업중","397650.294711103","188857.967431871","20210512084251","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000043","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 부산센텀리더스점","-","부산광역시 해운대구 우동 1514 센텀리더스마크","48060","부산광역시 해운대구 APEC로 17, 센텀리더스마크 101,102호 (우동)","20210507","-","-","-","-","영업/정상","영업중","394209.294344881","187280.207931335","20210512084228","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3330000","PHMG120213330024047000042","01_02_03_P","I","2021-05-14 00:22:56.0","의료기기판매(임대)업","세븐일레븐 부산꿈에그린점","-","부산광역시 해운대구 우동 1484 한화꿈에그린센텀","48059","부산광역시 해운대구 센텀동로 26, 한화꿈에그린센텀 A동 103A2호 (우동)","20210507","-","-","-","-","영업/정상","영업중","394205.564135188","187948.534671467","20210512084200","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
